Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,lead_time
US-2023-106894-CHO-SCR-58000,2025-07-02,2028-07-30,Same Day,106894,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1124
US-2023-135461-CHO-FUD-51000,2025-07-02,2028-02-08,Second Class,135461,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,951
US-2023-163048-CHO-SCR-58000,2025-08-02,2028-07-08,Standard Class,163048,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1071
US-2023-109344-CHO-TRI-54000,2025-08-02,2028-03-08,Second Class,109344,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,949
US-2023-112396-CHO-SCR-58000,2025-09-02,2028-05-08,Standard Class,112396,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,979
US-2023-112396-CHO-SCR-58000,2025-09-02,2028-05-08,Standard Class,112396,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,979
US-2023-164938-CHO-SCR-58000,2025-11-02,2028-05-08,First Class,164938,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,918
US-2023-110492-CHO-SCR-58000,2025-12-02,2028-06-08,First Class,110492,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,919
US-2023-110492-CHO-FUD-51000,2025-12-02,2028-06-08,First Class,110492,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,919
US-2023-112942-CHO-MIL-31000,2025-02-13,2028-10-08,Standard Class,112942,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1333
US-2023-134334-CHO-NUT-13000,2025-02-14,2028-07-08,First Class,134334,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1240
US-2023-134334-CHO-FUD-51000,2025-02-14,2028-07-08,First Class,134334,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1240
US-2023-134334-CHO-SCR-58000,2025-02-14,2028-07-08,First Class,134334,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1240
US-2023-146150-CHO-SCR-58000,2025-02-14,2028-11-08,Standard Class,146150,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,1363
US-2023-134334-CHO-SCR-58000,2025-02-14,2028-07-08,First Class,134334,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1240
US-2023-162859-CHO-TRI-54000,2025-02-15,2028-08-14,Standard Class,162859,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1276
US-2023-162859-CHO-NUT-13000,2025-02-15,2028-08-14,Standard Class,162859,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1276
US-2023-134138-CHO-MIL-31000,2025-02-16,2028-12-08,Standard Class,134138,United States,Belleville,New Jersey,7109,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1391
US-2023-105781-CHO-SCR-58000,2025-02-16,2028-12-08,Standard Class,105781,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1391
US-2023-168956-CHO-MIL-31000,2025-02-16,2028-12-08,Standard Class,168956,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1391
US-2023-108105-CHO-TRI-54000,2025-02-16,2028-08-15,Standard Class,108105,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1276
US-2023-168956-OTH-GUM-21000,2025-02-16,2028-12-08,Standard Class,168956,United States,Chicago,Illinois,60623,Other,Interior,OTH-GUM-21000,Wonka Gum,7.5,6,3.9,3.6,1391
US-2023-108105-CHO-SCR-58000,2025-02-16,2028-08-15,Standard Class,108105,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1276
US-2023-168956-CHO-NUT-13000,2025-02-16,2028-12-08,Standard Class,168956,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1391
US-2023-168956-CHO-TRI-54000,2025-02-16,2028-12-08,Standard Class,168956,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1391
US-2023-123274-CHO-SCR-58000,2025-02-19,2028-08-16,Standard Class,123274,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1274
US-2023-101630-OTH-GUM-21000,2025-02-19,2028-08-15,Second Class,101630,United States,Long Beach,New York,11561,Other,Atlantic,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,1273
US-2023-106460-CHO-FUD-51000,2025-02-19,2028-08-14,Second Class,106460,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1272
US-2023-123274-CHO-TRI-54000,2025-02-19,2028-08-16,Standard Class,123274,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1274
US-2023-101630-CHO-MIL-31000,2025-02-19,2028-08-15,Second Class,101630,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1273
US-2023-166485-CHO-NUT-13000,2025-02-20,2028-08-19,Standard Class,166485,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1276
US-2023-168410-CHO-SCR-58000,2025-02-21,2028-08-18,Standard Class,168410,United States,Oceanside,New York,11572,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1274
US-2023-121447-CHO-MIL-31000,2025-02-21,2028-08-14,First Class,121447,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1270
US-2023-139010-CHO-MIL-31000,2025-02-21,2028-08-18,Second Class,139010,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1274
US-2023-139262-CHO-NUT-13000,2025-02-21,2028-08-17,Standard Class,139262,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1273
US-2023-139010-CHO-MIL-31000,2025-02-21,2028-08-18,Second Class,139010,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1274
US-2023-139262-CHO-TRI-54000,2025-02-21,2028-08-17,Standard Class,139262,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1273
US-2023-168410-CHO-MIL-31000,2025-02-21,2028-08-18,Standard Class,168410,United States,Oceanside,New York,11572,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1274
US-2023-139262-CHO-MIL-31000,2025-02-21,2028-08-17,Standard Class,139262,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1273
US-2023-139010-CHO-TRI-54000,2025-02-21,2028-08-18,Second Class,139010,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1274
US-2023-139010-CHO-SCR-58000,2025-02-21,2028-08-18,Second Class,139010,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1274
US-2023-168410-CHO-NUT-13000,2025-02-21,2028-08-18,Standard Class,168410,United States,Oceanside,New York,11572,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1274
US-2023-119025-CHO-TRI-54000,2025-02-22,2028-08-20,Standard Class,119025,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,1275
US-2023-143280-CHO-FUD-51000,2025-02-22,2028-08-18,Standard Class,143280,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1273
US-2023-143280-CHO-MIL-31000,2025-02-22,2028-08-18,Standard Class,143280,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1273
US-2023-143280-CHO-FUD-51000,2025-02-22,2028-08-18,Standard Class,143280,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1273
US-2023-144400-CHO-SCR-58000,2025-02-23,2028-08-19,Standard Class,144400,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1273
US-2023-165015-CHO-SCR-58000,2025-02-25,2028-08-19,Second Class,165015,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1271
US-2023-128706-CHO-NUT-13000,2025-02-27,2028-08-22,Standard Class,128706,United States,Houston,Texas,77070,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1272
US-2023-102456-CHO-FUD-51000,2025-02-27,2028-08-21,First Class,102456,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1271
US-2023-101448-CHO-MIL-31000,2025-02-27,2028-08-21,Second Class,101448,United States,La Crosse,Wisconsin,54601,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1271
US-2023-111283-CHO-NUT-13000,2025-02-28,2028-08-24,Standard Class,111283,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,1273
US-2023-101623-CHO-NUT-13000,2025-02-28,2028-08-26,Standard Class,101623,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1275
US-2023-143819-CHO-MIL-31000,2025-01-03,2028-08-25,Standard Class,143819,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,1330
US-2023-143819-CHO-FUD-51000,2025-01-03,2028-08-25,Standard Class,143819,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1330
US-2023-143819-CHO-TRI-54000,2025-01-03,2028-08-25,Standard Class,143819,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1330
US-2023-143819-CHO-SCR-58000,2025-01-03,2028-08-25,Standard Class,143819,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,1330
US-2023-151862-OTH-GUM-21000,2025-01-03,2028-08-28,Standard Class,151862,United States,Denver,Colorado,80219,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,1333
US-2023-116799-CHO-SCR-58000,2025-03-03,2028-08-26,First Class,116799,United States,Odessa,Texas,79762,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1272
US-2023-120005-CHO-NUT-13000,2025-03-03,2028-08-23,Same Day,120005,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1269
US-2023-145730-CHO-NUT-13000,2025-03-03,2028-08-28,Standard Class,145730,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1274
US-2023-112123-CHO-MIL-31000,2025-03-03,2028-08-28,Standard Class,112123,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1274
US-2023-145730-CHO-FUD-51000,2025-03-03,2028-08-28,Standard Class,145730,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1274
US-2023-103982-CHO-SCR-58000,2025-03-03,2028-08-28,Standard Class,103982,United States,Round Rock,Texas,78664,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1274
US-2023-116799-CHO-SCR-58000,2025-03-03,2028-08-26,First Class,116799,United States,Odessa,Texas,79762,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,1272
US-2023-112123-CHO-TRI-54000,2025-03-03,2028-08-28,Standard Class,112123,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1274
US-2023-103982-CHO-NUT-13000,2025-03-03,2028-08-28,Standard Class,103982,United States,Round Rock,Texas,78664,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1274
US-2023-120005-CHO-FUD-51000,2025-03-03,2028-08-23,Same Day,120005,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1269
US-2023-103982-CHO-FUD-51000,2025-03-03,2028-08-28,Standard Class,103982,United States,Round Rock,Texas,78664,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1274
US-2023-103982-CHO-MIL-31000,2025-03-03,2028-08-28,Standard Class,103982,United States,Round Rock,Texas,78664,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1274
US-2023-112123-CHO-MIL-31000,2025-03-03,2028-08-28,Standard Class,112123,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1274
US-2023-167759-CHO-NUT-13000,2025-03-03,2028-08-28,Second Class,167759,United States,Bloomington,Indiana,47401,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1274
US-2023-154053-CHO-FUD-51000,2025-04-03,2028-08-30,Standard Class,154053,United States,San Diego,California,92024,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1245
US-2023-164637-CHO-TRI-54000,2025-04-03,2028-08-28,Standard Class,164637,United States,Mishawaka,Indiana,46544,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1243
US-2023-122518-CHO-MIL-31000,2025-04-03,2028-08-28,Second Class,122518,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1243
US-2023-158358-CHO-TRI-54000,2025-04-03,2028-08-28,Standard Class,158358,United States,Dover,New Hampshire,3820,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1243
US-2023-165218-CHO-NUT-13000,2025-05-03,2028-08-31,Standard Class,165218,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1216
US-2023-165218-CHO-MIL-31000,2025-05-03,2028-08-31,Standard Class,165218,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1216
US-2023-110898-CHO-TRI-54000,2025-06-03,2028-01-09,Standard Class,110898,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,950
US-2023-110898-CHO-SCR-58000,2025-06-03,2028-01-09,Standard Class,110898,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,950
US-2023-110898-CHO-TRI-54000,2025-06-03,2028-01-09,Standard Class,110898,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,950
US-2023-155173-CHO-NUT-13000,2025-06-03,2028-08-30,Standard Class,155173,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1184
US-2023-110898-CHO-FUD-51000,2025-06-03,2028-01-09,Standard Class,110898,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,950
US-2023-155173-CHO-MIL-31000,2025-06-03,2028-08-30,Standard Class,155173,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1184
US-2023-155173-CHO-TRI-54000,2025-06-03,2028-08-30,Standard Class,155173,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1184
US-2023-137547-CHO-TRI-54000,2025-07-03,2028-01-09,Standard Class,137547,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,920
US-2023-137337-CHO-TRI-54000,2025-08-03,2028-01-09,Standard Class,137337,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,889
US-2023-169103-CHO-SCR-58000,2025-08-03,2028-02-09,Standard Class,169103,United States,Miami,Florida,33142,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,920
US-2023-140172-OTH-GUM-21000,2025-08-03,2028-02-09,Standard Class,140172,United States,Jackson,Michigan,49201,Other,Interior,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,920
US-2023-140172-CHO-SCR-58000,2025-08-03,2028-02-09,Standard Class,140172,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,920
US-2023-137337-CHO-MIL-31000,2025-08-03,2028-01-09,Standard Class,137337,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,889
US-2023-130400-CHO-NUT-13000,2025-08-03,2028-01-09,Standard Class,130400,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,889
US-2023-106306-CHO-FUD-51000,2025-08-03,2028-08-28,Same Day,106306,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1121
US-2023-130400-CHO-SCR-58000,2025-08-03,2028-01-09,Standard Class,130400,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,889
US-2023-111976-CHO-NUT-13000,2025-08-03,2028-01-09,Standard Class,111976,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,889
US-2023-137337-CHO-NUT-13000,2025-08-03,2028-01-09,Standard Class,137337,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,889
US-2023-130400-CHO-FUD-51000,2025-08-03,2028-01-09,Standard Class,130400,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,889
US-2023-169103-CHO-NUT-13000,2025-08-03,2028-02-09,Standard Class,169103,United States,Miami,Florida,33142,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,920
US-2023-111976-CHO-TRI-54000,2025-08-03,2028-01-09,Standard Class,111976,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,889
US-2023-153269-CHO-SCR-58000,2025-09-03,2028-01-09,First Class,153269,United States,Andover,Massachusetts,1810,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,858
US-2023-153269-CHO-NUT-13000,2025-09-03,2028-01-09,First Class,153269,United States,Andover,Massachusetts,1810,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,858
US-2023-153269-CHO-TRI-54000,2025-09-03,2028-01-09,First Class,153269,United States,Andover,Massachusetts,1810,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,858
US-2023-153269-CHO-SCR-58000,2025-09-03,2028-01-09,First Class,153269,United States,Andover,Massachusetts,1810,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,858
US-2023-120803-CHO-MIL-31000,2025-09-03,2028-02-09,Standard Class,120803,United States,Milford,Connecticut,6460,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,889
US-2023-112977-CHO-MIL-31000,2025-10-03,2028-05-09,Standard Class,112977,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,949
US-2023-159016-CHO-SCR-58000,2025-10-03,2028-08-31,First Class,159016,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1063
US-2023-108959-CHO-SCR-58000,2025-10-03,2028-03-09,Second Class,108959,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,888
US-2023-122182-CHO-SCR-58000,2025-10-03,2028-03-09,Standard Class,122182,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,888
US-2023-169663-CHO-NUT-13000,2025-10-03,2028-02-09,First Class,169663,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,859
US-2023-169663-CHO-TRI-54000,2025-10-03,2028-02-09,First Class,169663,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,859
US-2023-159016-CHO-FUD-51000,2025-10-03,2028-08-31,First Class,159016,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,1063
US-2023-122511-CHO-MIL-31000,2025-11-03,2028-08-31,Same Day,122511,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1032
